release time,life loan,ITEM_AMOUNT
,30,67400
,30,80880
,30,75600
,30,50400
,30,56400
,30,63500
,90,56480
,30,70600
,30,70600
,30,77660
,30,35300
,30,56400
,30,75660
,30,94300
,30,70600
,30,70600
,30,42300
,90,100800
,30,84700
,30,56480
,30,70600
,30,84700
,30,56480
,30,67400
,30,71000
,30,56480
,30,56480
,30,78540
,90,56480
,30,52880
,30,80880
,30,74150
,30,56480
,30,56480
,30,39660
,30,81565
,30,56480
,30,70600
,30,84720
,90,56480
,30,70600
,30,70600
,30,107800
,30,70600
,30,94360
,30,56480
,30,60300
,30,56480
,30,52360
,30,56480
,360,42360
,30,87620
,30,56480
,30,49420
,30,70600
,30,80880
,30,52360
,30,100880
,30,56480
,30,59320
,30,74150
,90,99400
,30,141200
,30,66100
,30,52880
,30,66100
,30,42360
,30,74150
,30,44490
,30,59320
,30,52880
,30,56480
,180,56480
,30,42360
,30,51905
,30,56480
,30,52880
,30,70600
,30,59320
,30,49420
,30,70600
,30,66100
,30,36300
,360,42360
,30,42360
,30,42360
,30,56480
,30,59320
,30,59320
,30,152200
,30,94000
,90,56480
,15,72000
,30,88000
,90,56480
,90,99400
,90,42360
,15,72000
,180,\N
,15,72000
,15,83000
,30,56000
,30,56000
,30,93900
,90,42360
,30,56000
,30,59000
,30,70000
,30,121000
,30,70000
,30,66000
,30,121000
,30,67000
,30,66000
,30,70000
,360,39270
,30,84000
,30,70000
,30,103800
,30,48000
,30,107800
,30,88000
,30,52000
,30,56000
,30,66000
,30,70000
,90,56480
,30,59000
,30,52000
,30,28000
,30,74000
,30,51000
,30,44000
,30,70600
,30,53900
,30,77000
,30,56000
,180,42360
,30,63000
,30,56000
,30,65000
,30,56000
,30,48900
,30,48900
,30,35000
,30,80800
,30,202000
,30,56000
,180,49420
,30,80800
,30,77000
,30,67400
,360,\N
,30,74000
,30,88000
,30,107000
,90,56480
,30,84000
,30,88000
,30,82000
,15,56000
,15,56000
,15,52000
,15,72000
,90,42360
,15,52000
,15,56000
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,99400
,90,\N
,90,\N
,90,\N
,180,\N
,180,\N
,180,\N
,180,\N
,180,\N
,30,56000
,30,56000
,90,99400
,30,53000
,30,67000
,30,70000
,30,70000
,30,107000
,30,42000
,30,42000
,30,56000
,30,56000
,30,59000
,360,36180
,30,99000
,30,79000
,30,59000
,30,52000
,30,66000
,30,121000
,30,88000
,180,72000
,30,134000
,30,77000
,15,36000
,30,280000
,30,90000
,30,40000
,90,56480
,30,290000
,30,72710
,15,66000
,15,56000
,15,88000
,15,94000
,90,56480
,15,74000
,15,118000
,15,56000
,15,56000
,30,70000
,30,94000
,30,37000
,30,37000
,90,63540
,30,35000
,30,70000
,30,62000
,30,70000
,30,70000
,30,70000
,30,79000
,180,56480
,15,49000
,15,56000
,30,70000
,30,70000
,30,85000
,30,100000
,30,400000
,30,400000
,360,56480
,180,56480
,90,56480
,15,59000
,15,99000
,15,80000
,15,107000
,15,210000
,15,160000
,15,160000
,15,180000
,90,100800
,15,160000
,30,70000
,30,56000
,30,70000
,30,56000
,30,28000
,30,94000
,30,60000
,30,77000
,90,49420
,30,88000
,30,77000
,30,70000
,30,103000
,30,84000
,30,66000
,30,56000
,30,70000
,30,84000
,30,84000
,90,56480
,30,37000
,30,42000
,30,88000
,30,25000
,30,37000
,90,70600
,180,42360
,360,28240
,180,\N
,180,\N
,90,\N
,90,\N
,90,\N
,30,110000
,30,52000
,30,74000
,90,49420
,30,79000
,360,\N
,180,\N
,180,\N
,180,\N
,180,\N
,180,\N
,90,\N
,180,42360
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,90,\N
,30,60000
,90,56480
,30,38000
,30,56000
,30,60000
,30,56000
,30,84000
,30,130000
,30,70000
,30,60000
,30,180000
,30,170000
,90,56480
,30,70000
,30,150000
,30,180000
,30,450000
,30,450000
,30,430000
,30,390000
,30,400000
,30,400000
,30,380000
,90,42360
,30,460000
,30,400000
,30,360000
,30,280000
,30,360000
,30,350000
,30,500000
,30,400000
,30,150000
,30,430000
,90,56480
,30,500000
,90,\N
,90,56480
,30,290000
,30,150000
,30,450000
,30,470000
,180,86400
,30,420000
,90,42360
,30,400000
,15,70000
,15,170000
,15,180000
,15,220000
,30,240000
,30,150000
,90,56480
,30,280000
,360,\N
,30,170000
,30,280000
,15,200000
,30,200000
,30,320000
,15,240000
,15,260000
,30,350000
,360,42360
,30,240000
,30,260000
,30,270000
,30,150000
,180,\N
,15,180000
,15,140000
,90,\N
,30,260000
,180,42360
,30,160000
,360,\N
,180,\N
,30,370000
,90,56480
,90,56480
,90,40000
,30,280000
,30,280000
,30,240000
,180,30000
,15,160000
,30,160000
,30,250000
,30,270000
,90,\N
,30,300000
,30,250000
,30,250000
,30,160000
,30,210000
,90,40000
,30,170000
,30,200000
,180,\N
,90,\N
,30,180000
,15,120000
,90,\N
,30,270000
,30,210000
,90,70600
,30,300000
,30,300000
,30,650000
,15,150000
,30,270000
,15,180000
,15,160000
,30,280000
,30,140000
,360,42360
,30,250000
,30,220000
,15,180000
,30,250000
,30,250000
,90,\N
,30,170000
,15,180000
,15,180000
,30,250000
,180,56480
,180,\N
,30,450000
,30,160000
,30,250000
,90,\N
,30,240000
,90,56480
,30,240000
,90,56480
,180,\N
,90,49420
,90,56480
,360,42360
,30,240000
,30,260000
,90,\N
,90,\N
,90,56480
,30,240000
,15,210000
,15,210000
,30,280000
,30,300000
,30,240000
,30,210000
,30,260000
,30,180000
,30,200000
,180,56480
,30,230000
,15,200000
,30,240000
,180,\N
,90,\N
,30,240000
,30,300000
,30,380000
,90,\N
,180,36180
,30,400000
,30,270000
,30,150000
,30,120000
,30,300000
,30,360000
,90,\N
,30,250000
,90,\N
,90,56480
,30,400000
,15,240000
,30,280000
,15,240000
,30,350000
,15,150000
,15,210000
,15,180000
,30,350000
,15,240000
,30,100800
,15,220000
,15,200000
,30,200000
,15,210000
,15,230000
,30,900000
,360,39270
,360,20000
,30,30000
,30,110000
,30,100000
,30,110000
,30,60000
,30,40000
,30,30000
,30,150000
,30,50000
,30,50000
,90,70000
,90,70000
,90,100000
,90,160000
,90,40000
,90,100000
,90,50000
,90,70000
,90,60000
,90,30000
,90,60000
,90,50000
,90,30000
,90,50000
,90,30000
,90,110000
,90,130000
,90,40000
,90,30000
,180,30000
,180,50000
,180,40000
,180,30000
,180,40000
,180,100000
,180,60000
,180,60000
,180,50000
,180,170000
,180,40000
,180,40000
,180,40000
,180,50000
,180,70000
,180,50000
,180,50000
,180,40000
,180,70000
,180,80000
,180,40000
,180,30000
,180,30000
,180,40000
,180,50000
,360,50000
,360,40000
,360,50000
,360,40000
,360,50000
,360,40000
,360,50000
,360,50000
,360,60000
,360,50000
,360,60000
,360,50000
,360,60000
,360,70000
,360,60000
,360,70000
,360,70000
,360,60000
,360,60000
,360,70000
,360,70000
,360,60000
,360,70000
,360,60000
,360,50000
,360,70000
,360,60000
,360,60000
,360,70000
,360,100000
,360,100000
,360,60000
,360,70000
,360,70000
,360,200000
,360,150000
,360,150000
,360,250000
,360,40000
,360,60000
,360,50000
,360,40000
,360,50000
,360,50000
,360,40000
,360,60000
,360,50000
,360,50000
,360,50000
,360,40000
,360,60000
,360,50000
,360,50000
,360,60000
,360,50000
,360,60000
,360,50000
,360,80000
,360,90000
,360,60000
,360,60000
,360,60000
,360,40000
,360,50000
,360,50000
,360,50000
,360,60000
,360,60000
,360,60000
,360,60000
,360,60000
,360,60000
,360,70000
,360,60000
,360,70000
,360,70000
,360,60000
,360,50000
,360,50000
,360,70000
,360,70000
,360,50000
,360,50000
,360,70000
,360,80000
,360,80000
,360,80000
,360,80000
,360,70000
,360,100000
,360,60000
,360,60000
,360,60000
,360,60000
,360,60000
,360,60000
,360,70000
,360,50000
,360,60000
,360,60000
,360,70000
,360,70000
,360,80000
,360,80000
,360,80000
,360,70000
,360,60000
,360,70000
,360,130000
,360,70000
,360,80000
,360,70000
,360,60000
,360,70000
,360,70000
,360,80000
,360,70000
,360,80000
,360,80000
,360,80000
,360,80000
,360,80000
,360,90000
,360,120000
,360,130000
,360,90000
,360,90000
,360,150000
,360,70000
,360,50000
,360,70000
,360,60000
,360,60000
,360,70000
,360,50000
,360,60000
,360,60000
,360,40000
,360,50000
,360,50000
,360,50000
,360,70000
,360,40000
,360,50000
,360,40000
,360,50000
,360,50000
,360,50000
,360,50000
,360,50000
,360,200000
,360,80000
,360,80000
,360,30000
,360,70000
,360,60000
,360,60000
,360,60000
,360,50000
,360,50000
,360,60000
,360,60000
,360,60000
,360,50000
,360,50000
,360,66000
,360,30000
,360,140000
,360,50000
,360,60000
,360,80000
,360,60000
,360,80000
,360,70000
,360,40000
,360,60000
,360,50000
,360,50000
,360,40000
,360,40000
,360,40000
,360,50000
,360,40000
,360,40000
,30,40000
,30,60000
,30,150000
,30,150000
,30,50000
,30,100000
,30,50000
,30,70000
,30,70000
,30,70000
,30,60000
,30,70000
,30,60000
,30,50000
,30,60000
,30,50000
,30,70000
,30,60000
,30,50000
,30,50000
,30,50000
,30,60000
,30,60000
,30,80000
,30,80000
,30,50000
,30,60000
,30,70000
,30,50000
,30,50000
,30,50000
,30,50000
,30,60000
,30,60000
,30,50000
,30,70000
,30,50000
,30,100000
,30,80000
,30,260000
,30,60000
,30,70000
,30,70000
,30,60000
,30,70000
,30,500000
,30,500000
,30,500000
,30,400000
,30,70000
,30,50000
,30,50000
,30,60000
,30,40000
,30,50000
,30,50000
,30,40000
,30,60000
,30,40000
,30,50000
,30,50000
,30,50000
,30,60000
,30,60000
,30,40000
,30,70000
,30,60000
,30,50000
,30,60000
,30,70000
,30,100000
,30,60000
,30,70000
,30,50000
,30,50000
,30,60000
,30,60000
,30,100000
,30,60000
,30,60000
,30,70000
,30,60000
,30,80000
,30,70000
,30,100000
,30,70000
,30,80000
,30,80000
,30,180000
,30,70000
,30,130000
,30,60000
,30,70000
,30,70000
,30,70000
,30,110000
,30,50000
,30,70000
,30,80000
,30,50000
,30,60000
,30,60000
,30,120000
,30,400000
,30,40000
,30,70000
,30,70000
,30,30000
,30,60000
,90,60000
,90,50000
,90,50000
,90,50000
,90,50000
,90,60000
,90,60000
,90,50000
,90,60000
,90,40000
,90,40000
,90,60000
,90,40000
,90,50000
,90,60000
,90,40000
,90,40000
,180,30000
,180,60000
,180,60000
,180,50000
