DEADLINE,LIFE_LOAN,ITEM_AMOUNT
2014-07-08,120,120000
2014-07-02,90,30000
2014-06-13,30,30000
2014-07-08,120,30000
2014-05-28,90,31000
2014-05-30,60,31000
2014-09-25,180,200000
2014-08-07,120,30000
2014-09-12,120,30000
2014-04-25,120,50000
2014-07-17,90,30000
2014-11-23,180,50000
2014-08-04,60,25000
2014-09-11,120,24000
2014-10-16,180,40000
2014-08-26,120,40000
2014-10-23,180,30000
2014-06-13,120,30000
2014-05-27,30,30000
2014-09-18,180,30000
2014-08-04,120,80000
2014-12-18,180,50000
2014-05-08,60,50000
2014-06-04,30,30000
2014-06-22,120,30000
2014-04-28,30,10000
2014-12-23,180,40000
2014-06-05,90,30000
2014-11-14,30,50000
2014-08-12,30,120000
2014-09-07,30,50000
2014-10-27,180,40000
2014-09-25,180,50000
2014-08-01,120,30000
2014-11-19,90,30000
2014-08-25,120,80000
2014-11-08,30,50000
2014-07-28,120,20000
2014-09-06,60,40000
2014-12-14,180,50000
2014-08-02,30,30000
2014-09-29,180,50000
2014-11-10,30,61000
2014-06-29,120,30000
2014-12-01,180,50000
2014-11-30,30,50000
2014-12-25,30,40000
2014-12-10,30,50000
2014-10-13,60,50000
2014-08-29,120,40000
2014-09-01,30,50000
2014-07-10,120,120000
2014-09-22,180,40000
2014-12-04,180,250000
2014-08-26,120,40000
2014-11-03,180,50000
2014-11-03,30,20000
2014-05-12,30,300000
2014-08-26,90,40000
2014-08-18,30,50000
2014-10-30,60,50000
2014-11-19,30,50000
2014-06-12,120,30000
2014-07-23,60,30000
2014-08-11,120,50000
2014-04-25,30,10000
2014-09-30,30,45500
2014-06-11,120,30000
2014-07-22,120,50000
2014-05-20,120,30000
2014-11-03,180,50000
2014-04-28,30,5000
2014-06-12,30,30000
2014-08-15,120,40000
2014-08-09,90,30000
2014-08-15,30,100000
2014-07-28,120,40000
2014-10-10,150,50000
2014-10-31,90,50000
2014-06-19,30,30000
2014-06-08,120,30000
2014-07-18,90,10000
2014-11-24,180,350000
2014-10-29,180,40000
2014-08-08,120,30000
2014-07-23,60,30000
2014-10-12,60,50000
2014-12-06,30,170000
2014-07-23,90,120000
2014-06-09,120,30000
2014-10-15,180,39000
2014-07-21,120,40000
2014-08-05,120,30000
2014-04-24,30,40000
2014-11-28,180,50000
2014-10-18,180,70000
2014-10-25,30,50000
2014-08-19,30,50000
2014-09-30,180,10000
2014-07-15,30,30000
2014-06-25,120,35000
2014-12-19,30,40000
2014-07-31,10,30000
2014-04-29,30,10000
2014-07-31,120,30000
2014-09-24,180,90000
2014-04-24,90,30000
2014-11-29,180,40000
2014-08-20,120,50000
2014-06-17,30,200000
2014-08-21,60,60000
2014-10-11,180,50000
2014-07-26,90,40000
2014-05-10,30,80000
2014-09-19,180,40000
2014-07-07,120,35000
2014-10-23,180,50000
2014-07-28,120,40000
2014-06-07,120,30000
2014-09-18,180,80000
2014-08-11,30,40000
2014-11-05,30,60000
2014-08-22,120,40000
2014-04-25,30,5000
2014-08-11,120,30000
2014-10-24,180,50000
2014-11-11,180,60000
2014-08-12,120,100000
2014-07-02,30,30000
2014-08-22,120,200000
2014-07-25,120,30000
2014-07-28,120,30000
2014-10-18,120,50000
2014-07-10,120,40000
2014-08-02,120,40900
2014-10-11,30,50000
2014-09-17,120,30000
2014-08-13,120,40000
2014-11-25,180,30000
2014-08-14,120,50000
2014-08-26,120,40000
2014-11-27,30,50000
2014-08-04,120,40000
2014-08-18,120,40000
2014-12-25,180,30000
2014-07-23,60,30000
2014-06-11,90,60000
2014-07-17,60,30000
2014-08-27,30,50000
2014-09-04,120,100000
2014-11-26,30,20000
2014-05-03,120,50000
2014-07-18,60,12000
2014-10-06,60,50000
2014-08-15,120,50000
2014-08-19,120,10000
2014-06-15,60,30000
2014-06-11,120,30000
2014-06-13,60,30000
2014-07-10,120,150000
2014-10-08,180,50000
2014-07-22,30,30000
2014-07-09,30,30000
2014-07-18,120,120000
2014-08-20,90,40000
2014-04-28,30,5000
2014-07-11,120,18000
2014-08-05,120,60000
2014-07-07,120,40000
2014-10-13,60,50000
2014-10-07,30,30000
2014-04-24,30,5000
2014-10-04,60,60000
2014-09-01,30,100000
2014-08-07,60,30000
2014-08-07,60,30000
2014-05-22,60,30000
2014-10-13,30,18000
2014-08-14,120,10000
2014-08-16,120,10000
2014-06-03,120,30000
2014-11-23,30,80000
2014-08-28,90,40000
2014-08-31,120,50000
2014-05-29,120,31000
2014-05-30,120,50000
2014-06-11,60,30000
2014-06-27,30,30000
2014-06-21,30,50000
2014-07-23,60,300000
2014-07-29,90,30000
2014-09-19,150,60000
2014-06-23,90,30000
2014-06-20,30,30000
2014-05-26,90,30000
2014-11-19,180,50000
2014-10-27,90,40000
2014-07-15,30,100000
2014-10-15,180,80000
2014-06-05,30,30000
2014-09-29,180,50000
2014-09-29,180,50000
2014-07-22,120,30000
2014-08-05,30,30000
2014-09-29,180,100000
2014-07-23,90,30000
2014-06-30,30,30000
2014-07-10,120,30000
2014-08-08,30,50000
2014-05-28,90,31000
2014-07-25,120,30000
2014-08-21,120,40000
2014-08-25,120,50000
2014-07-21,120,50000
2014-11-11,180,30000
2014-05-14,120,30000
2014-10-11,180,50000
2014-08-15,60,30000
2014-09-29,180,50000
2014-07-31,10,10000
2014-11-19,90,50000
2014-07-22,60,70000
2014-11-26,180,50000
2014-07-28,30,30000
2014-12-08,180,100000
2014-10-09,180,30000
2014-07-22,120,30000
2014-08-14,90,100000
2014-06-23,120,30000
2014-05-07,90,50000
2014-07-14,90,60000
2014-06-26,30,20000
2014-08-13,90,30000
2014-10-11,180,387155
2014-07-28,120,50000
2014-06-30,120,30000
2014-07-24,30,30000
2014-09-13,120,40000
2014-11-21,30,40000
2014-07-29,30,30000
2014-06-20,120,40000
2014-07-10,90,30000
2014-04-28,30,10000
2014-07-14,120,30000
2014-10-13,150,50000
2014-12-05,30,50000
2014-07-27,60,50000
2014-07-29,30,120000
2014-06-28,120,30000
2014-05-23,30,30000
2014-09-16,120,50000
2014-09-11,120,50000
2014-11-06,180,50000
2014-05-25,30,30000
2014-11-05,30,60000
2014-07-18,60,30000
2014-10-11,180,60000
2014-12-10,30,50000
2014-08-06,60,30000
2014-04-28,30,2132
2014-05-04,60,40000
2014-11-24,180,250000
2014-07-14,90,30000
2014-08-09,120,30000
2014-11-26,180,130000
2014-09-11,120,40000
2014-06-17,90,30000
2014-08-27,120,150000
2014-06-10,120,30000
2014-04-29,30,7000
2014-08-09,120,40000
2014-07-28,30,40000
2014-11-12,90,50000
2014-08-26,120,40000
2014-09-24,60,40000
2014-07-24,30,40000
2014-07-30,60,30000
2014-12-04,30,50000
2014-05-26,90,30000
2014-10-17,180,70000
2014-12-12,90,40000
2014-07-04,60,30000
2014-04-28,30,10000
2014-12-11,180,160000
2014-04-28,30,10000
2014-08-18,30,40000
2014-08-12,120,30000
2014-11-11,30,50000
2014-08-19,60,160000
2014-08-08,120,240000
2014-11-13,180,50000
2014-07-14,120,30000
2014-07-10,120,30000
2014-04-28,30,10000
2014-07-08,120,30000
2014-07-25,30,40000
2014-07-15,120,40000
2014-09-22,150,100000
2014-07-22,120,30000
2014-09-28,180,30000
2014-12-11,30,50000
2014-05-21,30,30000
2014-09-11,120,40000
2014-07-26,120,30000
2014-06-11,90,30000
2014-10-14,180,60000
2014-12-23,180,40000
2014-06-04,30,30000
2014-04-26,30,50000
2014-10-24,120,100000
2014-12-19,180,90000
2014-10-01,120,50000
2014-10-14,30,40000
2014-07-28,120,40000
2014-08-15,120,30000
2014-06-11,90,30000
2014-08-09,120,70000
2014-07-24,90,50000
2014-07-14,120,120000
2014-06-07,120,30000
2014-08-04,90,20000
2014-09-22,150,50000
2014-06-10,120,30000
2014-08-19,30,50000
2014-11-20,30,40000
2014-06-11,120,30000
2014-07-21,120,60000
2014-09-25,120,30000
2014-11-07,30,50000
2014-08-20,60,20000
2014-07-07,120,26436
2014-07-28,120,30000
2014-12-26,180,50000
2014-11-14,30,70000
2014-12-01,30,50000
2014-04-28,30,10000
2014-07-18,120,50000
2014-12-09,180,170000
2014-10-17,180,40000
2014-08-08,120,60000
2014-07-11,120,30000
2014-06-01,120,31000
2014-08-14,60,30000
2014-06-11,120,30000
2014-09-05,30,60000
2014-08-28,30,50000
2014-12-01,180,60000
2014-08-02,120,30000
2014-05-17,30,20000
2014-05-06,90,50000
2014-10-25,180,50000
2014-09-18,180,40000
2014-11-28,180,20000
2014-07-16,120,30000
2014-09-05,120,37700
2014-08-04,60,30000
2014-09-03,120,40000
2014-09-19,120,30000
2014-04-25,30,10000
2014-11-06,180,100000
2014-09-17,60,30000
2014-08-13,90,30000
2014-08-29,30,120000
2014-06-02,90,31000
2014-07-15,120,80000
2014-07-28,120,200000
2014-06-29,120,30000
2014-06-20,90,30000
2014-09-19,120,50000
2014-08-05,30,30000
2014-09-23,180,30000
2014-08-18,120,120000
2014-09-30,180,10000
2014-11-25,180,180000
2014-08-03,90,60000
2014-12-26,30,70000
2014-08-05,90,120000
2014-07-15,60,30000
2014-07-01,120,30000
2014-10-31,30,50000
2014-06-19,120,30000
2014-10-17,120,40000
2014-08-20,120,40000
2014-09-16,120,120000
2014-07-25,120,120000
2014-08-08,90,30000
2014-10-18,180,60000
2014-09-15,30,30000
2014-09-30,180,43000
2014-12-24,180,50000
2014-09-19,180,40000
2014-07-23,90,30000
2014-07-15,30,30000
2014-06-27,120,30000
2014-07-28,30,30000
2014-12-19,180,40000
2014-12-26,30,100000
2014-08-25,120,50000
2014-06-23,120,40000
2014-08-15,120,50000
2014-06-18,120,40000
2014-11-13,180,80000
2014-07-15,120,30000
2014-09-03,120,40000
2014-08-15,120,30000
2014-07-10,120,40000
2014-09-29,120,80000
2014-07-29,30,30000
2014-06-01,120,31000
2014-11-03,180,40000
2014-06-30,60,30000
2014-06-04,120,31000
2014-05-26,30,30000
2014-09-12,120,40000
2014-07-08,120,75000
2014-09-03,120,50000
2014-06-25,120,30000
2014-07-15,60,30000
2014-08-07,120,30000
2014-07-03,120,30000
2014-05-28,90,30000
2014-04-28,30,5000
2014-06-26,90,70000
2014-05-29,60,30000
2014-08-11,30,30000
2014-08-19,120,40000
2014-09-29,120,40000
2014-09-27,60,50000
2014-04-28,30,10000
2014-09-23,120,60000
2014-12-12,180,60000
2014-08-19,120,40000
2014-11-11,180,40000
2014-07-26,120,40000
2014-11-05,180,50000
2014-09-19,180,40000
2014-08-19,120,40000
2014-08-04,120,134645
2014-10-24,120,30000
2014-06-10,30,30000
2014-07-26,120,30000
2014-08-13,90,30000
2014-05-13,90,30000
2014-05-26,90,30000
2014-11-11,30,50000
2014-08-12,120,40000
2014-04-25,30,5000
2014-11-21,180,50000
2014-08-04,120,50000
2014-09-01,90,30000
2014-07-09,90,20000
2014-07-07,120,50000
2014-07-31,10,10000
2014-07-22,120,60000
2014-09-22,60,80000
2014-12-27,30,40000
2014-06-27,60,30000
2014-09-11,120,16000
2014-05-27,60,40000
2014-08-15,120,40000
2014-08-10,60,30000
2014-04-24,30,10000
2014-07-31,30,50000
2014-08-04,30,30000
2014-06-18,90,30000
2014-08-19,90,150000
2014-08-11,120,120000
2014-07-03,120,40000
2014-07-15,120,20000
2014-11-10,180,100000
2014-11-13,180,40000
2014-06-11,120,30000
2014-10-23,180,50000
2014-12-25,180,60000
2014-09-24,180,90000
2014-08-21,30,120000
2014-08-22,120,30000
2014-06-24,30,30000
2014-10-14,180,40000
2014-07-17,90,120000
2014-06-26,120,30000
2014-11-07,180,100000
2014-11-12,180,150000
2014-07-21,30,40000
2014-12-24,180,30000
2014-09-21,180,30000
2014-11-14,30,50000
2014-09-05,90,50000
2014-06-30,120,30000
2014-08-08,120,30000
2014-12-24,180,50000
2014-07-11,120,30000
2014-10-08,180,90000
2014-11-27,30,50000
2014-06-21,120,40000
2014-07-25,120,40000
2014-08-14,120,10000
2014-08-22,120,40000
2014-11-11,180,70000
2014-07-30,120,40000
2014-09-25,60,30000
2014-06-15,90,30000
2014-04-25,30,10000
2014-06-28,30,30000
2014-09-14,120,30000
2014-06-01,60,30000
2014-07-14,60,30000
2014-06-10,120,60000
2014-09-17,120,50000
2014-12-19,30,40000
2014-12-22,180,50000
2014-07-28,120,10000
2014-09-12,120,50000
2014-04-28,30,5000
2014-06-01,90,30000
2014-05-17,20,50000
2014-04-28,30,5131
2014-09-29,30,10000
2014-09-06,30,40000
2014-05-07,120,50000
2014-11-25,30,50000
2014-07-22,60,30000
2014-08-28,120,40000
2014-09-09,120,40000
2014-06-08,120,60000
2014-08-11,120,30000
2014-11-04,60,30000
2014-08-16,30,50000
2014-08-22,120,60000
2014-08-04,120,30000
2014-10-31,180,100000
2014-08-02,30,30000
2014-04-28,30,10000
2014-11-16,180,100000
2014-11-03,90,60000
2014-09-29,180,40000
2014-08-01,30,40000
2014-10-27,180,60000
2014-12-05,180,250000
2014-08-05,120,40000
2014-04-28,30,5000
2014-09-19,150,40000
2014-09-29,180,120000
2014-08-11,120,30000
2014-07-18,120,25000
2014-06-14,90,30000
2014-11-05,180,360000
2014-07-24,120,70000
2014-09-09,120,40000
2014-09-03,30,40000
2014-07-22,90,30000
2014-09-23,60,30000
2014-07-05,90,30000
2014-08-29,120,60000
2014-07-29,120,120000
2014-06-17,30,20000
2014-07-25,120,30000
2014-07-14,120,120000
2014-07-11,90,30000
2014-11-13,90,50000
2014-10-17,30,110000
2014-08-22,30,50000
2014-09-01,120,138800
2014-09-18,180,60000
2014-12-14,30,50000
2014-05-29,120,30000
2014-07-18,120,50000
2014-07-21,60,30000
2014-06-15,120,30000
2014-07-14,120,30000
2014-07-26,120,30000
2014-09-29,180,40000
2014-11-21,180,40000
2014-08-06,90,30000
2014-06-30,120,30000
2014-07-24,120,30000
2014-07-14,90,40000
2014-09-07,120,70000
2014-07-10,30,30000
2014-07-17,30,10000
2014-09-01,120,11200
2014-06-20,120,40000
2014-06-23,120,40000
2014-11-08,180,120000
2014-11-22,180,160000
2014-06-05,120,30000
2014-07-25,30,30000
2014-12-17,30,150000
2014-04-24,30,10000
2014-12-17,180,40000
2014-10-05,30,50000
2014-04-25,120,20000
2014-10-13,60,150000
2014-07-01,30,36000
2014-06-28,90,30000
2014-08-03,30,10000
2014-08-04,120,14455
2014-08-13,120,120000
2014-10-16,180,100000
2014-10-17,120,50000
2014-06-26,120,30000
2014-07-21,90,120000
2014-07-09,90,50000
2014-10-03,180,50000
2014-08-26,120,30000
2014-05-23,60,25000
2014-12-17,90,40000
2014-12-19,30,50000
2014-07-30,90,30000
2014-10-16,180,40000
2014-08-04,120,40000
2014-08-16,30,50000
2014-09-13,30,30000
2014-12-05,30,100000
2014-10-19,30,50000
2014-06-08,30,30000
2014-09-13,120,40000
2014-12-25,180,40000
2014-09-25,180,40000
2014-07-02,30,4000
2014-05-30,120,41000
2014-09-20,120,50000
2014-06-14,90,30000
2014-08-20,30,40000
2014-05-21,120,30000
2014-08-03,60,10000
2014-11-13,180,40000
2014-08-11,90,30000
2014-05-17,120,30000
2014-08-04,30,30000
2014-11-24,30,50000
2014-04-25,30,10000
2014-06-18,60,30000
2014-04-28,30,10000
2014-11-06,180,20000
2014-08-30,120,100000
2014-07-26,30,30000
2014-06-30,120,40000
2014-12-11,180,10000
2014-06-28,120,20000
2014-06-02,90,93000
2014-07-15,60,30000
2014-07-14,120,60000
2014-12-17,90,50000
2014-09-22,180,30000
2014-07-17,60,24742
2014-10-02,180,40000
2014-08-17,30,30000
2014-10-14,180,50000
2014-05-28,120,31000
2014-08-21,120,20000
2014-09-19,60,25000
2014-11-14,30,70000
2014-07-15,60,30000
2014-12-18,90,160000
2014-05-31,30,31000
2014-08-12,60,30000
2014-08-29,120,40000
2014-11-23,30,50000
2014-08-05,30,30000
2014-06-02,90,30000
2014-11-12,30,50000
2014-12-25,180,50000
2014-06-17,30,30000
2014-06-24,120,30000
2014-08-11,120,100000
2014-07-30,30,20000
2014-09-10,120,40000
2014-11-26,30,50000
2014-09-19,150,280000
2014-08-04,120,30000
2014-11-09,180,60000
2014-04-24,30,20000
2014-09-15,120,100000
2014-11-18,30,50000
2014-09-06,120,11214
2014-07-14,120,10000
2014-07-26,60,30000
2014-07-31,60,27000
2014-09-07,120,40000
2014-09-27,180,50000
2014-08-14,120,30000
2014-08-11,120,40000
2014-06-18,120,40000
2014-09-22,60,50000
2014-09-14,30,30000
2014-11-28,30,50000
2014-08-18,30,30000
2014-06-27,90,30000
2014-08-15,120,30000
2014-09-11,120,40000
2014-04-24,30,5000
2014-08-26,120,30000
2014-10-03,60,50000
2014-08-05,120,70000
2014-08-11,120,30000
2014-10-13,150,50000
2014-07-03,60,20000
2014-07-28,30,30000
2014-07-25,120,40000
2014-04-28,30,5000
2014-06-08,90,30000
2014-07-22,30,30000
2014-06-03,90,62000
2014-11-26,180,50000
2014-06-29,90,30000
2014-09-20,180,30000
2014-09-30,120,50000
2014-04-25,30,10000
2014-07-10,90,30000
2014-07-14,90,30000
2014-08-16,120,40000
2014-07-16,60,30000
2014-10-30,30,10000
2014-07-24,120,30000
2014-09-29,180,60000
2014-06-10,120,30000
2014-08-14,120,50000
2014-08-19,120,40000
2014-10-15,30,50000
2014-09-29,180,50000
2014-12-16,180,240000
2014-06-13,30,20000
2014-09-28,180,117000
2014-11-20,30,50000
2014-09-20,150,40000
2014-11-03,180,10000
2014-10-27,180,50000
2014-09-01,120,100000
2014-07-04,90,30000
2014-08-18,120,50000
2014-12-13,180,40000
2014-08-15,60,30000
2014-05-20,90,50000
2014-07-15,60,30000
2014-05-19,60,30000
2014-11-27,180,200000
2014-09-10,120,40000
2014-11-10,180,60000
2014-07-13,90,30000
2014-09-19,60,130000
2014-08-12,120,30000
2014-11-02,150,50000
2014-06-09,120,50000
2014-06-23,30,30000
2014-08-18,120,40000
2014-12-05,180,50000
2014-08-07,30,30000
2014-08-01,30,30000
2014-07-29,90,40000
2014-11-09,30,40000
2014-11-17,180,50000
2014-11-04,30,50000
2014-05-04,30,50000
2014-08-14,120,30000
2014-11-27,180,60000
2014-08-14,120,30000
2014-07-14,120,30000
2014-12-22,180,30000
2014-05-17,60,30000
2014-12-23,90,50000
2014-09-29,30,50000
2014-08-22,60,90000
2014-06-30,60,30000
2014-08-15,60,10000
2014-09-19,60,30000
2014-09-29,180,200000
2014-12-22,180,50000
2014-08-25,90,50000
2014-11-30,180,40000
2014-08-25,120,40000
2014-09-26,120,50000
2014-09-20,180,40000
2014-11-27,180,40000
2014-09-28,180,50000
2014-04-24,30,5000
2014-09-23,180,40000
2014-07-29,90,30000
2014-10-14,30,50000
2014-09-25,120,100000
2014-07-31,120,30000
2014-11-04,180,40000
2014-08-20,120,50000
2014-09-05,60,50000
2014-07-16,60,30000
2014-11-24,30,50000
2014-09-03,90,50000
2014-08-20,60,100000
2014-11-05,30,70000
2014-12-01,30,50000
2014-08-21,120,40000
2014-09-29,60,60000
2014-09-23,180,100000
2014-09-25,180,52300
2014-07-05,60,40000
2014-09-01,90,50000
2014-06-25,90,30000
2014-09-29,120,30000
2014-11-17,90,50000
2014-05-22,30,30000
2014-11-16,180,50000
2014-10-28,30,50000
2014-06-04,30,30000
2014-10-31,180,50000
2014-05-05,90,50000
2014-10-20,90,110400
2014-12-06,30,50000
2014-12-25,180,30000
2014-09-15,120,40000
2014-10-13,30,110000
2014-04-28,30,5000
2014-10-17,180,50000
2014-06-25,30,30000
2014-07-26,120,120000
2014-08-25,120,50000
2014-11-22,30,150000
2014-09-28,180,50000
2014-04-29,30,10000
2014-07-10,120,100000
2014-08-11,30,30000
2014-10-15,30,50000
2014-06-13,30,30000
2014-11-04,180,50000
2014-07-14,120,60000
2014-10-27,180,80000
2014-08-30,30,40000
2014-08-12,120,40000
2014-10-13,150,50000
2014-06-23,30,30000
2014-06-23,120,30000
2014-08-18,120,50000
2014-10-31,90,50000
2014-08-29,30,50000
2014-04-24,30,10000
2014-11-11,30,30000
2014-08-13,90,30000
2014-09-19,180,80000
2014-10-28,150,40000
2014-07-18,30,20000
2014-07-04,60,50000
2014-06-23,120,120000
2014-06-27,120,30000
2014-06-04,90,62000
2014-06-10,60,30000
2014-11-11,180,70000
2014-11-18,30,40000
2014-07-31,90,30000
2014-06-26,120,30000
2014-04-25,30,9000
2014-08-04,30,30000
2014-08-11,30,30000
2014-07-21,30,60000
2014-12-25,30,100000
2014-11-04,90,50000
2014-12-15,30,50000
2014-08-16,120,30000
2014-11-11,30,50000
2014-06-28,30,10000
2014-07-03,90,30000
2014-08-05,120,70000
