DEADLINE,LIFE_LOAN,ITEM_AMOUNT,MONEY_RATE
2014-09-07,30,1500000,17
2014-09-07,90,400000,18
2014-09-07,90,1320000,18
2014-09-07,90,490000,18
2014-09-08,90,1500000,18
2014-09-08,30,300000,17
2014-09-08,180,500000,18
2014-09-08,90,400000,18
2014-09-08,90,850000,18
2014-09-08,90,500000,18
2014-09-09,90,1450000,18
2014-09-09,30,150000,17
2014-09-09,90,1000000,18
2014-09-09,90,300000,18
2014-09-09,90,1130000,18
2014-09-09,90,100000,18
2014-09-09,180,600000,18
2014-09-09,180,135000,18
2014-09-10,90,2000000,18
2014-09-10,90,700000,18
2014-09-10,30,1200000,17
2014-09-10,180,800000,18
2014-09-10,90,1000000,18
2014-09-10,90,600000,18
2014-09-10,30,1160000,17
2014-09-10,90,800000,18
2014-09-10,30,1000000,17
2014-09-10,90,500000,18
2014-09-11,90,2000000,18
2014-09-11,30,1200000,17
2014-09-11,180,400000,18
2014-09-11,30,540000,17
2014-09-11,30,300000,17
2014-09-11,90,2000000,18
2014-09-11,90,15000,18
2014-09-11,30,600000,17
2014-09-12,90,1600000,18
2014-09-12,30,1350000,17
2014-09-12,180,400000,18
2014-09-12,90,1100000,18
2014-09-12,90,145000,18
2014-09-12,90,80000,18
2014-09-12,30,300000,17
2014-09-12,90,1600000,18
2014-09-12,90,600000,18
2014-09-12,30,1000000,17
2014-09-12,30,800000,17
2014-09-13,90,2500000,18
2014-09-13,90,2000000,18
2014-09-13,30,430000,17
2014-09-13,30,1600000,17
2014-09-14,90,10000,18
2014-09-14,90,2000000,18
2014-09-14,180,500000,18
2014-09-14,30,1000000,17
2014-09-14,90,1400000,18
2014-09-14,90,2200000,18
2014-09-14,90,800000,18
2014-09-14,90,1400000,18
2014-09-14,90,1700000,18
2014-09-14,30,400000,17
2014-09-14,90,500000,18
2014-09-14,90,550000,18
2014-09-15,90,2100000,18
2014-09-15,30,1150000,17
2014-09-15,180,300000,18
2014-09-15,90,380000,18
2014-09-15,90,200000,18
2014-09-15,90,1000000,18
2014-09-15,90,10000,18
2014-09-15,90,1000000,18
2014-09-15,30,1000000,17
2014-09-15,30,200000,17
2014-09-16,90,2000000,18
2014-09-16,30,150000,17
2014-09-16,180,130000,18
2014-09-16,90,1300000,18
2014-09-16,90,540000,18
2014-09-16,90,990000,18
2014-09-16,90,200000,18
2014-09-16,90,600000,18
2014-09-16,90,250000,18
2014-09-17,90,2100000,18
2014-09-17,90,220000,18
2014-09-17,30,1500000,17
2014-09-17,90,200000,18
2014-09-17,90,800000,18
2014-09-17,90,200000,18
2014-09-18,90,200000,18
2014-09-18,90,360000,18
2014-09-18,90,800000,18
2014-09-18,90,1050000,18
2014-09-18,30,2000000,17
2014-09-18,30,500000,17
2014-09-18,90,2200000,18
2014-09-18,90,850000,18
2014-09-19,90,2000000,18
2014-09-19,90,500000,18
2014-09-19,30,1200000,17
2014-09-19,90,120000,18
2014-09-19,30,435000,17
2014-09-19,30,150000,17
2014-09-19,90,1500000,18
2014-09-19,90,300000,18
2014-09-19,90,1200000,18
2014-09-19,30,500000,17
2014-09-20,30,2450000,17
2014-09-20,90,1500000,18
2014-09-20,90,200000,18
2014-09-20,90,120000,18
2014-09-20,30,1700000,17
2014-09-20,90,1200000,18
2014-09-20,90,100000,18
2014-09-21,90,2000000,18
2014-09-21,30,1800000,17
2014-09-21,180,400000,18
2014-09-21,90,250000,18
2014-09-21,90,600000,18
2014-09-21,90,1300000,18
2014-09-21,90,330000,18
2014-09-21,30,500000,17
2014-09-22,90,1500000,18
2014-09-22,30,2200000,17
2014-09-22,90,400000,18
2014-09-22,90,100000,18
2014-09-22,90,1300000,18
2014-09-22,30,1200000,17
2014-09-22,90,1000000,18
2014-09-22,90,1000000,18
2014-09-22,30,500000,17
2014-09-23,90,2150000,18
2014-09-23,30,1300000,17
2014-09-23,90,700000,18
2014-09-23,30,100000,17
2014-09-23,60,1800000,17
2014-09-23,90,600000,18
2014-09-23,90,200000,18
2014-09-23,90,1000000,18
2014-09-23,90,500000,18
2014-09-23,30,1000000,17
2014-09-23,90,1520000,18
2014-09-23,30,800000,17
2014-09-24,30,1800000,17
2014-09-24,90,1200000,18
2014-09-24,90,850000,18
2014-09-24,90,430000,18
2014-09-24,180,200000,18
2014-09-24,90,220000,18
2014-09-24,30,1500000,17
2014-09-24,90,300000,18
2014-09-24,90,700000,18
2014-09-24,90,700000,18
2014-09-24,30,200000,17
2014-09-24,90,600000,18
2014-09-25,90,1400000,18
2014-09-25,90,1100000,18
2014-09-25,90,600000,18
2014-09-25,90,600000,18
2014-09-25,30,2100000,17
2014-09-25,90,150000,18
2014-09-25,90,350000,18
2014-09-25,90,500000,18
2014-09-25,90,60000,18
2014-09-25,90,450000,18
2014-09-26,30,1600000,17
2014-09-26,90,900000,18
2014-09-26,90,750000,18
2014-09-26,180,150000,18
2014-09-26,180,700000,18
2014-09-26,90,300000,18
2014-09-26,90,600000,18
2014-09-26,90,500000,18
2014-09-26,30,30000,17
2014-09-26,30,400000,17
2014-09-27,90,2100000,18
2014-09-27,90,950000,18
2014-09-27,30,200000,17
2014-09-27,60,200000,17
2014-09-27,90,1000000,18
2014-09-27,90,60000,18
2014-09-28,30,1700000,17
2014-09-28,180,500000,18
2014-09-28,30,1400000,17
2014-09-28,90,500000,18
2014-09-28,30,100000,17
2014-09-28,30,1000000,17
2014-09-28,90,300000,18
2014-09-29,30,1500000,17
2014-09-29,90,900000,18
2014-09-29,180,200000,18
2014-09-29,30,520000,17
2014-09-29,90,200000,18
2014-09-29,30,1200000,17
2014-09-29,90,800000,18
2014-09-30,30,1800000,17
2014-09-30,90,1500000,18
2014-09-30,30,700000,17
2014-09-30,90,500000,18
2014-09-30,30,200000,17
2014-09-30,30,60000,17
2014-09-30,30,1000000,17
2014-09-30,90,60000,18
2014-09-30,30,150000,17
2014-09-30,30,250000,17
2014-10-01,90,1000000,18
2014-10-01,90,360000,17
2014-10-01,90,1000000,18
2014-10-01,30,250000,17
2014-10-01,30,800000,17
2014-10-01,90,650000,18
2014-10-02,90,1200000,18
2014-10-02,30,1000000,17
2014-10-02,30,800000,17
2014-10-02,90,70000,18
2014-10-02,90,200000,17
2014-10-02,90,200000,18
2014-10-03,90,1500000,18
2014-10-03,90,500000,17
2014-10-03,30,1500000,17
2014-10-03,90,150000,18
2014-10-03,90,80000,18
2014-10-04,90,1200000,18
2014-10-04,90,700000,17
2014-10-04,30,1000000,17
2014-10-04,90,500000,18
2014-10-04,90,1000000,18
2014-10-05,90,1800000,18
2014-10-05,90,300000,17
2014-10-05,90,1750000,18
2014-10-05,90,200000,17
2014-10-05,30,500000,17
2014-10-05,30,500000,17
2014-10-05,30,500000,17
2014-10-06,90,1500000,18
2014-10-06,30,500000,17
2014-10-06,90,1000000,18
2014-10-06,90,300000,17
2014-10-06,90,350000,18
2014-10-06,90,400000,18
2014-10-06,90,200000,18
2014-10-06,90,650000,18
2014-10-07,90,1500000,18
2014-10-07,90,200000,17
2014-10-07,90,1400000,18
2014-10-07,90,300000,18
2014-10-07,90,550000,18
2014-10-07,90,300000,18
2014-10-07,90,1000000,18
2014-10-08,90,1400000,18
2014-10-08,90,300000,17
2014-10-08,90,1000000,18
2014-10-08,90,230000,18
2014-10-08,90,1200000,18
2014-10-08,90,400000,18
2014-10-09,90,1200000,18
2014-10-09,90,600000,17
2014-10-09,90,1000000,18
2014-10-09,90,40000,18
2014-10-09,90,1000000,18
2014-10-09,90,1000000,18
2014-10-09,90,150000,18
2014-10-10,90,1400000,18
2014-10-10,90,450000,17
2014-10-10,90,350000,17
2014-10-10,90,1200000,18
2014-10-10,90,50000,17
2014-10-10,30,1000000,17
2014-10-10,90,550000,18
2014-10-10,90,1000000,18
2014-10-10,90,450000,18
2014-10-11,90,1000000,18
2014-10-11,90,300000,17
2014-10-11,90,1000000,18
2014-10-11,90,550000,18
2014-10-11,30,600000,17
2014-10-11,90,100000,18
2014-10-11,90,1000000,18
2014-10-11,90,200000,18
2014-10-12,90,1200000,18
2014-10-12,90,300000,17
2014-10-12,90,350000,18
2014-10-12,90,400000,18
2014-10-12,30,1350000,17
2014-10-12,90,250000,18
2014-10-13,90,2120000,18
2014-10-13,90,430000,18
2014-10-13,90,150000,18
2014-10-13,180,1200000,18
2014-10-13,30,540000,17
2014-10-14,90,1400000,17
2014-10-14,30,400000,17
2014-10-14,90,900000,18
2014-10-14,90,1000000,17
2014-10-14,180,280000,18
2014-10-15,90,1150000,17
2014-10-15,90,200000,18
2014-10-15,30,1000000,16
2014-10-15,90,1050000,17
2014-10-15,30,100000,16
2014-10-16,30,1600000,16
2014-10-16,180,500000,18
2014-10-16,60,150000,17
2014-10-16,30,400000,16
2014-10-16,30,150000,16
2014-10-17,90,2000000,17
2014-10-17,60,250000,17
2014-10-17,90,1650000,17
2014-10-17,90,150000,18
2014-10-17,90,1500000,17
2014-10-17,90,200000,17
2014-10-18,90,2000000,17
2014-10-18,90,300000,17
2014-10-18,90,1500000,17
2014-10-18,90,1000000,17
2014-10-18,30,500000,16
2014-10-19,30,1200000,16
2014-10-19,30,435000,16
2014-10-19,30,320000,16
2014-10-19,90,150000,17
2014-10-19,90,1300000,17
2014-10-19,90,330000,17
2014-10-20,90,1700000,17
2014-10-20,180,240000,18
2014-10-20,90,1000000,17
2014-10-20,90,300000,17
2014-10-20,90,1450000,17
2014-10-20,90,500000,17
2014-10-20,90,1000000,17
2014-10-21,90,1800000,17
2014-10-21,90,200000,17
2014-10-21,180,200000,18
2014-10-21,90,200000,17
2014-10-21,90,650000,17
2014-10-21,90,500000,17
2014-10-22,90,1500000,17
2014-10-22,90,1400000,17
2014-10-22,30,1200000,16
2014-10-22,90,350000,17
2014-10-22,90,1300000,17
2014-10-22,90,1200000,17
2014-10-23,90,1400000,17
2014-10-23,30,1300000,16
2014-10-23,90,800000,17
2014-10-23,90,100000,17
2014-10-23,60,1500000,17
2014-10-23,90,500000,17
2014-10-23,90,1000000,17
2014-10-23,90,450000,17
2014-10-24,90,2000000,17
2014-10-24,90,200000,17
2014-10-24,30,1500000,16
2014-10-24,90,200000,17
2014-10-24,90,500000,17
2014-10-24,90,1800000,17
2014-10-24,30,500000,16
2014-10-24,90,1000000,17
2014-10-24,90,200000,17
2014-10-25,90,1100000,17
2014-10-25,90,550000,17
2014-10-25,90,1000000,17
2014-10-25,90,500000,17
2014-10-25,90,1000000,17
2014-10-25,90,900000,17
2014-10-26,30,1600000,16
2014-10-26,90,450000,17
2014-10-26,90,1000000,17
2014-10-26,30,1200000,16
2014-10-26,90,300000,17
2014-10-26,90,1100000,17
2014-10-26,30,500000,16
2014-10-27,90,1500000,17
2014-10-27,90,400000,17
2014-10-27,90,1000000,17
2014-10-27,30,200000,16
2014-10-27,90,500000,17
2014-10-27,30,1200000,16
2014-10-27,30,1000000,16
2014-10-27,60,200000,17
2014-10-28,30,1830000,16
2014-10-28,90,270000,17
2014-10-28,90,1400000,17
2014-10-28,90,100000,17
2014-10-28,30,1700000,16
2014-10-28,30,550000,16
2014-10-28,30,1000000,16
2014-10-29,90,1200000,17
2014-10-29,90,400000,17
2014-10-29,30,1500000,16
2014-10-29,90,150000,17
2014-10-29,90,280000,17
2014-10-29,60,1450000,17
2014-10-29,90,350000,17
2014-10-29,30,1000000,16
2014-10-30,90,1700000,17
2014-10-30,90,550000,17
2014-10-30,30,1800000,16
2014-10-30,60,60000,17
2014-10-30,90,2100000,17
2014-10-30,60,200000,17
2014-10-30,90,1600000,17
2014-10-30,30,520000,16
2014-10-30,30,700000,16
2014-10-31,30,1800000,16
2014-10-31,90,300000,17
2014-10-31,90,40000,17
2014-10-31,30,1000000,16
2014-10-31,180,600000,18
2014-10-31,90,150000,17
2014-11-01,90,1400000,17
2014-11-01,90,80000,17
2014-11-01,30,1800000,16
2014-11-01,90,1000000,17
2014-11-01,30,400000,16
2014-11-02,90,1700000,17
2014-11-02,30,800000,16
2014-11-02,90,1200000,17
2014-11-02,30,1000000,16
2014-11-02,90,300000,17
2014-11-03,90,1300000,17
2014-11-03,90,1000000,17
2014-11-03,30,1500000,16
2014-11-03,90,1300000,17
2014-11-03,30,250000,16
2014-11-03,90,700000,17
2014-11-04,90,1800000,17
2014-11-04,90,220000,17
2014-11-04,30,1000000,16
2014-11-04,30,500000,16
2014-11-04,90,1500000,17
2014-11-04,90,1500000,17
2014-11-05,90,1200000,17
2014-11-05,90,400000,17
2014-11-05,90,1000000,17
2014-11-05,90,200000,17
2014-11-05,90,1000000,17
2014-11-05,90,250000,17
2014-11-05,90,300000,17
2014-11-06,90,2000000,17
2014-11-06,90,1800000,17
2014-11-06,30,500000,16
2014-11-06,90,1500000,17
2014-11-06,90,1000000,17
2014-11-07,90,1000000,17
2014-11-07,90,150000,17
2014-11-07,90,1000000,17
2014-11-07,90,400000,17
2014-11-07,90,700000,17
2014-11-07,90,200000,17
2014-11-07,90,500000,17
2014-11-08,90,1700000,17
2014-11-08,90,1000000,17
2014-11-08,90,860000,17
2014-11-08,90,510000,17
2014-11-09,180,1300000,18
2014-11-09,90,1000000,17
2014-11-09,30,500000,16
2014-11-09,90,1000000,17
2014-11-09,90,600000,17
2014-11-10,90,1000000,17
2014-11-10,90,200000,17
2014-11-10,90,750000,17
2014-11-10,90,700000,17
2014-11-10,90,700000,17
2014-11-11,180,1000000,18
2014-11-11,90,624000,17
2014-11-11,90,900000,17
2014-11-11,90,500000,17
2014-11-11,90,750000,17
2014-11-11,30,200000,16
2014-11-11,90,400000,17
2014-11-12,180,1000000,18
2014-11-12,90,700000,17
2014-11-12,30,600000,16
2014-11-12,90,400000,17
2014-11-12,180,500000,18
2014-11-12,90,180000,17
2014-11-12,90,100000,17
2014-11-12,30,200000,16
2014-11-13,60,1000000,17
2014-11-13,90,550000,17
2014-11-13,30,1000000,16
2014-11-13,90,540000,17
2014-11-13,90,500000,17
2014-11-13,90,150000,17
2014-11-14,60,1400000,17
2014-11-14,30,800000,16
2014-11-14,90,700000,17
2014-11-14,90,600000,17
2014-11-14,30,1000000,16
2014-11-14,60,600000,17
2014-11-14,30,550000,16
2014-11-15,90,1400000,17
2014-11-15,90,1200000,17
2014-11-15,30,100000,16
2014-11-15,90,1000000,17
2014-11-15,90,400000,17
2014-11-16,30,2000000,16
2014-11-16,90,320000,17
2014-11-16,90,1400000,17
2014-11-16,90,540000,17
2014-11-16,90,50000,17
2014-11-16,30,800000,16
2014-11-17,90,1500000,17
2014-11-17,30,700000,16
2014-11-17,90,350000,17
2014-11-17,90,500000,17
2014-11-17,90,280000,17
2014-11-18,90,1000000,17
2014-11-18,90,400000,17
2014-11-18,90,300000,17
2014-11-18,90,300000,17
2014-11-18,90,1480000,17
2014-11-19,90,1600000,17
2014-11-19,90,330000,17
2014-11-19,90,1000000,17
2014-11-20,90,1110000,17
2014-11-20,90,500000,17
2014-11-20,90,700000,17
2014-11-20,90,500000,17
2014-11-21,90,2000000,17
2014-11-21,90,960000,17
2014-11-21,90,1000000,17
2014-11-21,90,900000,17
2014-11-21,30,1000000,16
2014-11-22,90,1200000,17
2014-11-22,90,1000000,17
2014-11-22,90,900000,17
2014-11-23,90,1630000,17
2014-11-23,90,1500000,17
2014-11-23,90,660000,17
2014-11-24,90,1000000,17
2014-11-24,720,40500,16
2014-11-24,90,1000000,17
2014-11-24,90,230000,17
2014-11-24,90,600000,17
2014-11-24,90,500000,17
2014-11-25,90,2800000,17
2014-11-25,30,100000,16
2014-11-25,90,1000000,17
2014-11-25,90,320000,17
2014-11-25,90,850000,17
2014-11-25,720,26600,16
2014-11-25,90,1000000,17
2014-11-25,90,150000,17
2014-11-25,90,400000,17
2014-11-26,90,1600000,17
2014-11-26,90,150000,17
2014-11-26,30,1000000,16
2014-11-26,90,435000,17
2014-11-26,90,1600000,17
2014-11-26,90,500000,17
2014-11-26,30,1000000,16
2014-11-27,90,2000000,17
2014-11-27,90,620000,17
2014-11-27,30,1200000,16
2014-11-27,90,360000,17
2014-11-27,30,1200000,16
2014-11-27,90,1500000,17
2014-11-27,90,200000,17
2014-11-27,90,600000,17
2014-11-28,90,2000000,17
2014-11-28,90,620000,17
2014-11-28,60,1700000,17
2014-11-28,30,200000,16
2014-11-28,30,1000000,16
2014-11-28,720,27000,16
2014-11-28,120,1000000,18
2014-11-28,30,830000,16
2014-11-29,90,1560000,17
2014-11-29,30,1000000,16
2014-11-29,120,500000,18
2014-11-29,60,830000,17
2014-11-30,30,1800000,16
2014-11-30,90,500000,17
2014-11-30,30,1050000,16
2014-11-30,90,400000,17
2014-11-30,120,700000,18
2014-11-30,60,1000000,17
2014-12-01,90,1000000,17
2014-12-01,90,300000,17
2014-12-01,30,1000000,16
2014-12-01,30,800000,16
2014-12-01,90,600000,17
2014-12-01,60,1000000,17
2014-12-01,90,400000,17
2014-12-02,60,1500000,17
2014-12-02,90,1000000,17
2014-12-02,90,600000,17
2014-12-02,60,1000000,17
2014-12-02,60,800000,17
2014-12-03,60,1500000,17
2014-12-03,30,800000,16
2014-12-03,90,1100000,17
2014-12-03,120,300000,18
2014-12-03,90,530000,17
2014-12-03,30,800000,16
2014-12-03,60,1300000,17
2014-12-03,90,550000,17
2014-12-03,90,500000,17
2014-12-04,1080,78900,16
2014-12-04,120,1500000,18
2014-12-04,90,850000,17
2014-12-04,30,1300000,16
2014-12-04,90,730000,17
2014-12-04,30,550000,16
2014-12-04,90,1000000,17
2014-12-04,60,1000000,17
2014-12-04,60,700000,17
2014-12-05,90,1200000,17
2014-12-05,60,700000,17
2014-12-05,30,1500000,16
2014-12-05,60,300000,17
2014-12-05,60,120000,17
2014-12-05,120,1200000,18
2014-12-05,90,520000,17
2014-12-05,60,200000,17
2014-12-06,120,1000000,18
2014-12-06,90,500000,17
2014-12-06,30,750000,16
2014-12-06,90,400000,17
2014-12-06,60,500000,17
2014-12-06,180,220000,18
2014-12-07,90,1000000,17
2014-12-07,60,250000,17
2014-12-07,30,1500000,16
2014-12-07,120,800000,18
2014-12-07,120,650000,18
2014-12-08,60,1500000,17
2014-12-08,30,1500000,16
2014-12-08,120,850000,18
2014-12-08,90,500000,17
2014-12-08,120,300000,18
2014-12-08,90,170000,17
2014-12-08,120,100000,18
2014-12-09,120,1720000,18
2014-12-09,30,750000,16
2014-12-09,90,1000000,17
2014-12-09,90,490000,17
2014-12-09,30,530000,16
2014-12-09,120,880000,18
2014-12-09,90,500000,17
2014-12-09,90,400000,17
2014-12-09,180,450000,18
2014-12-10,120,1900000,18
2014-12-10,90,1000000,17
2014-12-10,30,1300000,16
2014-12-10,90,600000,17
2014-12-10,90,600000,17
2014-12-10,90,100000,17
2014-12-10,90,1000000,17
2014-12-10,120,900000,18
2014-12-10,180,450000,18
2014-12-11,30,800000,16
2014-12-11,180,500000,18
2014-12-11,120,600000,18
2014-12-11,90,500000,17
2014-12-11,120,500000,18
2014-12-11,90,300000,17
2014-12-11,180,500000,18
2014-12-11,180,500000,18
2014-12-11,90,220000,17
2014-12-11,90,3400000,17
2014-12-11,60,200000,17
2014-12-12,120,1000000,18
2014-12-12,90,600000,17
2014-12-12,30,1000000,16
2014-12-12,90,500000,17
2014-12-12,30,200000,16
2014-12-12,30,600000,16
2014-12-12,120,800000,18
2014-12-12,90,160000,17
2014-12-12,30,500000,16
2014-12-13,120,800000,18
2014-12-13,90,500000,17
2014-12-13,30,500000,16
2014-12-13,90,500000,17
2014-12-13,120,700000,18
2014-12-13,30,500000,16
2014-12-13,120,700000,18
2014-12-13,30,500000,16
2014-12-13,90,500000,17
2014-12-14,90,700000,17
2014-12-14,30,500000,16
2014-12-14,120,800000,18
2014-12-14,30,500000,16
2014-12-14,90,600000,17
2014-12-14,120,600000,18
2014-12-14,120,1700000,18
2014-12-14,30,500000,16
2014-12-14,90,600000,17
2014-12-14,120,600000,18
2014-12-14,120,600000,18
2014-12-14,30,600000,16
2014-12-15,30,700000,16
2014-12-15,90,200000,17
2014-12-15,120,600000,18
2014-12-15,120,600000,18
2014-12-15,30,1000000,16
2014-12-15,30,500000,16
2014-12-15,120,550000,18
2014-12-15,60,380000,17
2014-12-15,90,600000,17
2014-12-15,120,1000000,18
2014-12-15,120,300000,18
2014-12-16,120,700000,18
2014-12-16,90,600000,17
2014-12-16,90,600000,17
2014-12-16,120,700000,18
2014-12-16,30,600000,16
2014-12-16,90,600000,17
2014-12-16,120,500000,18
2014-12-16,90,500000,17
2014-12-16,90,500000,17
2014-12-16,30,500000,16
2014-12-16,90,600000,17
2014-12-16,30,500000,16
2014-12-16,90,600000,17
2014-12-16,120,500000,18
2014-12-16,120,400000,18
2014-12-17,90,600000,17
2014-12-17,30,500000,16
2014-12-17,90,600000,17
2014-12-17,120,600000,18
2014-12-17,90,600000,17
2014-12-17,30,700000,16
2014-12-17,90,600000,17
2014-12-17,180,750000,18
2014-12-17,60,680000,17
2014-12-18,90,700000,17
2014-12-18,120,400000,18
2014-12-18,30,700000,16
2014-12-18,90,700000,17
2014-12-18,60,200000,17
2014-12-18,120,750000,18
2014-12-18,90,500000,17
2014-12-18,30,600000,16
2014-12-18,120,750000,18
2014-12-18,60,250000,17
2014-12-18,30,600000,16
2014-12-19,90,550000,17
2014-12-19,120,360000,18
2014-12-19,30,220000,16
2014-12-19,30,700000,16
2014-12-19,30,700000,16
2014-12-19,180,500000,18
2014-12-19,30,600000,16
2014-12-19,60,650000,17
2014-12-19,30,200000,16
2014-12-19,90,300000,17
2014-12-19,180,500000,18
2014-12-19,90,400000,17
2014-12-19,30,400000,16
2014-12-19,90,150000,17
2014-12-19,30,200000,16
2014-12-19,120,500000,18
2014-12-20,90,600000,17
2014-12-20,180,500000,18
2014-12-20,120,600000,18
2014-12-20,60,650000,17
2014-12-20,90,150000,17
2014-12-20,30,500000,16
2014-12-20,90,400000,17
2014-12-21,60,600000,17
2014-12-21,90,600000,17
2014-12-21,90,400000,17
2014-12-21,30,700000,16
2014-12-21,120,600000,18
2014-12-21,180,500000,18
2014-12-21,30,700000,16
2014-12-21,120,500000,18
2014-12-22,90,700000,17
2014-12-22,60,600000,17
2014-12-22,120,600000,18
2014-12-22,180,500000,18
2014-12-22,90,100000,17
2014-12-22,30,600000,16
2014-12-22,120,500000,18
2014-12-22,90,1000000,17
2014-12-22,60,450000,17
2014-12-22,180,500000,18
2014-12-22,120,250000,18
2014-12-22,60,300000,17
2014-12-23,120,600000,18
2014-12-23,90,700000,17
2014-12-23,60,450000,17
2014-12-23,90,700000,17
2014-12-23,120,750000,18
2014-12-23,90,700000,17
2014-12-23,60,120000,17
2014-12-23,30,200000,16
2014-12-23,120,120000,18
2014-12-23,90,400000,17
2014-12-23,30,850000,16
2014-12-23,120,750000,18
2014-12-23,180,500000,18
2014-12-23,60,200000,17
2014-12-23,60,330000,17
2014-12-24,90,700000,17
2014-12-24,30,600000,16
2014-12-24,120,760000,18
2014-12-24,90,500000,17
2014-12-24,60,600000,17
2014-12-24,120,760000,18
2014-12-24,60,600000,17
2014-12-24,60,500000,17
2014-12-24,60,100000,17
2014-12-24,120,150000,18
2014-12-24,120,600000,18
2014-12-25,90,600000,17
2014-12-25,30,600000,16
2014-12-25,120,700000,18
2014-12-25,90,600000,17
2014-12-25,90,550000,17
2014-12-25,30,600000,16
2014-12-25,60,700000,17
2014-12-25,60,700000,17
2014-12-25,120,600000,18
2014-12-25,120,100000,18
2014-12-25,30,300000,16
2014-12-26,120,600000,18
2014-12-26,90,500000,17
2014-12-26,60,600000,17
2014-12-26,90,500000,17
2014-12-26,60,500000,17
2014-12-26,30,850000,16
2014-12-26,90,500000,17
2014-12-26,60,500000,17
2014-12-26,60,220000,17
2014-12-26,120,600000,18
2014-12-26,120,500000,18
2014-12-26,30,200000,16
2014-12-26,30,400000,16
2014-12-27,120,500000,18
2014-12-27,90,500000,17
2014-12-27,90,500000,17
2014-12-27,30,700000,16
2014-12-27,60,350000,17
2014-12-27,120,500000,18
2014-12-27,90,700000,17
2014-12-27,120,750000,18
2014-12-27,120,600000,18
2014-12-27,60,60000,17
2014-12-27,120,500000,18
2014-12-27,30,700000,16
2014-12-27,30,450000,16
2014-12-28,30,600000,16
2014-12-28,90,630000,17
2014-12-28,30,400000,16
2014-12-28,120,450000,18
2014-12-28,120,500000,18
2014-12-28,30,300000,16
2014-12-28,120,750000,18
2014-12-28,30,150000,16
2014-12-28,120,500000,18
2014-12-28,120,450000,18
2014-12-29,90,600000,17
2014-12-29,120,60000,18
2014-12-29,120,750000,18
2014-12-29,30,950000,16
2014-12-29,60,200000,17
2014-12-29,90,300000,17
2014-12-29,30,500000,16
2014-12-29,120,500000,18
2014-12-29,90,650000,17
2014-12-29,120,500000,18
2014-12-29,90,300000,17
2014-12-29,90,500000,17
2014-12-29,120,200000,18
2014-12-30,90,650000,17
2014-12-30,120,1000000,18
2014-12-30,90,750000,17
2014-12-30,120,600000,18
2014-12-30,90,500000,17
2014-12-30,120,600000,18
2014-12-30,120,60000,18
2014-12-30,90,600000,17
2014-12-30,120,630000,18
2014-12-31,90,600000,17
2014-12-31,30,500000,16
2014-12-31,120,850000,18
2014-12-31,30,550000,16
2014-12-31,120,600000,18
2014-12-31,90,500000,17
2014-12-31,90,500000,17
2015-01-01,90,600000,17
2015-01-01,120,750000,18
2015-01-01,90,600000,17
2015-01-01,180,500000,18
2015-01-01,30,600000,16
2015-01-01,90,600000,17
2015-01-01,60,800000,17
2015-01-01,30,600000,16
2015-01-02,90,600000,17
2015-01-02,180,500000,18
2015-01-02,90,600000,17
2015-01-02,120,750000,18
2015-01-02,60,500000,17
2015-01-02,60,300000,17
2015-01-02,60,400000,17
2015-01-02,60,500000,17
2015-01-03,90,650000,17
2015-01-03,180,500000,18
2015-01-03,60,700000,17
2015-01-03,120,200000,18
2015-01-03,90,650000,17
2015-01-03,60,700000,17
2015-01-03,60,500000,17
2015-01-03,90,600000,17
2015-01-03,60,700000,17
2015-01-03,180,500000,18
2015-01-04,90,800000,17
2015-01-04,60,600000,17
2015-01-04,90,800000,17
2015-01-04,120,650000,18
2015-01-04,120,650000,18
2015-01-04,60,600000,17
2015-01-04,60,500000,17
2015-01-04,120,600000,18
2015-01-04,60,500000,17
2015-01-05,120,600000,18
2015-01-05,90,600000,17
2015-01-05,60,700000,17
2015-01-05,90,600000,17
2015-01-05,120,200000,18
2015-01-05,60,700000,17
2015-01-05,60,700000,17
2015-01-05,60,500000,17
2015-01-05,120,600000,18
2015-01-05,60,300000,17
2015-01-06,90,600000,17
2015-01-06,60,750000,17
2015-01-06,120,600000,18
2015-01-06,90,600000,17
2015-01-06,120,550000,18
2015-01-06,60,750000,17
2015-01-06,90,600000,17
2015-01-06,60,500000,17
2015-01-06,60,70000,17
2015-01-06,60,150000,17
2015-01-06,60,200000,17
2015-01-06,120,350000,18
2015-01-06,120,360000,18
2015-01-06,120,750000,18
2015-01-07,120,600000,18
2015-01-07,90,500000,17
2015-01-07,60,700000,17
2015-01-07,90,480000,17
2015-01-07,60,700000,17
2015-01-07,30,800000,16
2015-01-07,90,450000,17
2015-01-07,90,450000,17
2015-01-07,120,550000,18
2015-01-07,90,500000,17
2015-01-07,60,650000,17
2015-01-07,120,750000,18
2015-01-07,120,300000,18
2015-01-07,120,400000,18
2015-01-07,120,300000,18
2015-01-08,90,500000,17
2015-01-08,120,750000,18
2015-01-08,60,500000,17
2015-01-08,120,750000,18
2015-01-08,90,500000,17
2015-01-08,60,500000,17
2015-01-08,60,600000,17
2015-01-08,30,400000,16
2015-01-08,90,500000,17
2015-01-08,120,750000,18
2015-01-08,120,200000,18
2015-01-08,30,400000,16
2015-01-08,60,600000,17
2015-01-09,120,700000,18
2015-01-09,90,600000,17
2015-01-09,60,500000,17
2015-01-09,90,550000,17
2015-01-09,30,750000,16
2015-01-09,60,80000,17
